date,customer_id,product_id,sales_price,quantity,rating,origin_country,cost,profit
2020-03-14,623,46,892,2,1,China,796.9916176385489,95.00838236145114
2020-06-02,723,40,3102,3,2,Kenya,2637.506261983198,464.4937380168021
2020-09-08,649,21,656,4,3,China,570.975648032965,85.02435196703505
2020-05-27,141,38,795,6,4,Germany,742.3486931125799,52.651306887420105
2020-10-02,650,41,593,2,4,USA,516.4716280978879,76.5283719021121
2020-06-04,816,59,2786,3,2,Kenya,2396.7500163822006,389.24998361779944
2020-02-02,161,12,1940,6,2,Germany,1709.3348660560666,230.66513394393337
2020-05-13,706,38,2913,5,4,Japan,2428.061882871768,484.9381171282321
2020-07-20,511,55,2994,4,4,Germany,2660.8828644078567,333.1171355921433
2020-04-09,450,49,2677,6,4,Kenya,2330.5659010967806,346.43409890321936
2020-09-21,534,12,712,4,4,Kenya,597.1838055446682,114.81619445533181
2020-09-20,376,10,3638,3,1,Japan,3303.018730203125,334.98126979687504
2020-06-18,869,48,2197,6,3,Kenya,2073.8042688302307,123.19573116976926
2020-11-21,383,85,3021,3,1,China,2701.361352714677,319.6386472853228
2020-08-20,425,30,196,5,2,Kenya,183.98339801312073,12.016601986879266
2020-07-27,57,18,1195,2,4,Germany,1127.6381967906661,67.36180320933386
2020-05-01,790,79,1684,4,4,Japan,1453.8272879393262,230.1727120606738
2020-12-07,494,70,2501,1,3,Japan,2154.1620088667746,346.8379911332254
2020-10-26,388,29,2227,2,1,Japan,1947.758173397826,279.2418266021739
2020-09-28,574,47,1328,3,1,Germany,1158.3736214574803,169.62637854251966
2020-05-28,743,15,960,3,1,China,801.6160770030785,158.38392299692146
2020-02-02,28,62,2189,5,1,Japan,1827.0965536208414,361.9034463791586
2020-11-12,938,25,3531,1,2,Kenya,3177.861931297679,353.1380687023211
2020-10-19,877,6,1610,6,1,Kenya,1424.6825155977908,185.31748440220917
2020-12-16,148,97,3400,4,1,Germany,2892.6048102805735,507.3951897194265
2020-03-09,733,46,2431,4,4,Kenya,2033.6559238189818,397.3440761810182
2020-01-10,856,13,2834,2,4,Japan,2379.7535965450156,454.2464034549844
2020-12-18,776,41,1306,6,1,Japan,1220.6756039755376,85.32439602446243
2020-01-06,639,65,575,3,2,Japan,486.75976175105745,88.24023824894255
2020-04-09,203,15,2440,2,1,USA,2201.7110586665895,238.28894133341055
2020-04-12,412,46,126,4,2,Germany,112.95635419288516,13.043645807114842
2020-01-22,469,65,836,4,1,China,716.3963504458106,119.60364955418936
2020-04-09,321,7,2310,5,3,Japan,2145.2280592220154,164.77194077798458
2020-05-26,191,58,2549,4,1,Japan,2341.1951189154033,207.80488108459667
2020-02-28,287,60,1303,4,1,China,1174.5075181316429,128.49248186835712
2020-09-07,798,26,148,6,3,USA,128.04422819655395,19.955771803446055
2020-01-22,647,15,3584,1,2,Kenya,3311.996695068382,272.003304931618
2020-09-01,803,37,2408,5,4,China,2008.2761770505554,399.72382294944464
2020-12-01,632,53,611,3,1,USA,525.7935332141888,85.20646678581124
2020-08-22,94,47,2425,3,1,Kenya,2278.6904575344074,146.30954246559259
2020-06-19,166,47,769,6,1,Kenya,718.5410046426016,50.45899535739841
2020-08-01,15,50,3078,4,2,USA,2880.332783540658,197.66721645934194
2020-06-01,664,27,3670,2,1,USA,3178.8893304804465,491.11066951955354
2020-04-25,377,31,2249,2,3,Japan,2050.841034817224,198.15896518277577
2020-07-14,718,100,3899,5,3,Japan,3589.8880150612626,309.11198493873735
2020-03-03,760,21,2688,1,2,China,2504.6851006195043,183.31489938049572
2020-09-10,724,93,1545,3,2,USA,1466.226094117114,78.77390588288608
2020-09-23,597,69,289,2,2,China,242.1599452589379,46.84005474106209
2020-01-24,877,36,1918,1,3,Germany,1812.4340489076865,105.56595109231353
2020-07-28,690,87,1856,2,3,China,1587.390447744717,268.609552255283
2020-05-07,906,80,1820,2,1,China,1624.3625305163464,195.6374694836536
2020-09-23,840,4,3390,4,4,Kenya,3092.7902589068153,297.2097410931847
2020-06-20,323,94,614,4,4,USA,538.0821028397353,75.91789716026472
2020-08-25,512,38,2141,4,4,Germany,1801.6978566127377,339.3021433872623
2020-06-17,725,54,1154,3,4,USA,986.7121801642459,167.28781983575414
2020-03-15,45,93,1669,4,3,China,1493.7946145459675,175.20538545403247
2020-03-13,920,20,242,4,3,Germany,212.94770206499913,29.052297935000865
2020-07-07,26,35,2737,1,2,USA,2591.593964586538,145.40603541346218
2020-04-10,320,20,298,6,2,USA,269.5257064084299,28.474293591570074
2020-11-11,72,94,779,3,4,China,715.5050426172169,63.49495738278313
2020-12-16,339,74,2196,5,1,Germany,1887.4200256673473,308.5799743326527
2020-09-17,187,89,381,4,4,China,353.56342239909685,27.43657760090315
2020-12-09,707,25,2286,2,1,Japan,1915.4426962739963,370.55730372600374
2020-06-01,145,56,3825,5,4,USA,3350.519208542467,474.4807914575331
2020-01-17,149,69,250,4,1,China,217.56478629613545,32.43521370386455
2020-10-27,180,60,3953,2,1,Kenya,3693.318774290511,259.6812257094889
2020-12-15,547,35,3765,4,4,China,3539.380986074999,225.61901392500113
2020-01-20,841,42,1420,6,2,Kenya,1264.2504025378255,155.7495974621745
2020-11-12,843,98,2866,5,4,China,2458.4609756010896,407.53902439891044
2020-12-02,746,5,819,4,2,Kenya,738.8102631408415,80.18973685915853
2020-04-09,855,100,3614,1,2,Japan,3274.394227114416,339.605772885584
2020-04-11,118,1,330,4,3,Japan,282.0935927217707,47.906407278229324
2020-02-17,854,6,1829,5,4,China,1578.5786826777398,250.42131732226017
2020-06-17,544,18,3718,2,2,Germany,3150.112843275497,567.8871567245028
2020-11-12,215,84,3154,4,2,USA,2960.852841535059,193.14715846494119
2020-02-13,825,36,2381,6,4,China,2051.41550258938,329.58449741061986
2020-01-08,248,86,3491,2,2,Japan,3235.467836560315,255.53216343968506
2020-11-15,356,72,2432,5,3,Germany,2075.984385271551,356.0156147284488
2020-06-05,532,49,2495,3,4,Japan,2245.42070637095,249.57929362904997
2020-01-12,956,14,430,2,1,Kenya,366.32678214737933,63.67321785262067
2020-04-11,651,100,1367,3,3,Kenya,1188.3960426846409,178.60395731535914
2020-02-24,858,76,3158,2,1,USA,2808.921480717551,349.0785192824492
2020-07-19,154,33,3165,3,2,Japan,2695.679385747206,469.3206142527938
2020-01-19,624,27,160,4,4,Japan,148.3637300516085,11.636269948391487
2020-08-01,346,56,1443,3,1,China,1203.5137156363935,239.4862843636065
2020-05-27,14,63,1432,2,2,China,1356.9650772517077,75.03492274829227
2020-07-06,559,95,955,5,3,Kenya,855.7267186668338,99.27328133316621
2020-12-16,202,99,2941,5,3,Germany,2702.740237157718,238.25976284228182
2020-04-04,117,7,2580,6,4,USA,2315.656788193202,264.3432118067981
2020-01-13,314,3,2676,4,1,USA,2418.115758320074,257.88424167992616
2020-12-13,320,36,1202,3,3,China,1099.4878586884718,102.51214131152824
2020-03-04,778,64,1794,6,3,Germany,1571.5345732078126,222.46542679218737
2020-01-10,95,68,3431,3,4,Germany,3143.7891056735675,287.2108943264325
2020-05-25,149,87,1821,1,3,Japan,1592.6221247168792,228.37787528312083
2020-08-21,668,41,792,6,2,Japan,719.9715634181156,72.02843658188442
2020-05-09,880,7,1972,4,1,Kenya,1737.1771539620938,234.82284603790617
2020-11-09,205,53,151,1,3,Germany,134.76149949104314,16.23850050895686
2020-08-07,522,85,3158,3,2,USA,2659.3711213349065,498.62887866509345
2020-06-06,421,1,575,6,3,USA,498.1699446311311,76.8300553688689
2020-05-03,969,14,1271,5,1,Germany,1064.1224799291347,206.87752007086533
2020-01-13,627,58,2649,3,2,China,2302.773044662797,346.226955337203
2020-03-12,159,14,1936,3,4,Japan,1659.6143757628467,276.38562423715325
2020-06-07,739,8,1689,3,3,USA,1513.1280792033801,175.87192079661986
2020-10-28,850,6,1345,1,4,China,1144.2323769450616,200.76762305493844
2020-10-13,860,84,3669,5,3,Germany,3270.06012590018,398.9398740998199
2020-02-21,277,49,1143,1,1,Kenya,958.2316684561664,184.7683315438336
2020-08-26,127,21,2272,4,2,China,1943.1167045674113,328.88329543258874
2020-07-20,742,28,3817,2,2,Japan,3524.0436650229553,292.95633497704466
2020-01-14,292,21,127,3,2,Kenya,106.41426674504424,20.585733254955755
2020-06-21,259,82,1892,6,4,Germany,1643.0512164609722,248.94878353902777
2020-02-07,260,73,150,2,4,Japan,126.71910855085218,23.280891449147816
2020-12-02,715,13,3461,2,3,USA,3071.298679378344,389.7013206216561
2020-12-23,9,87,1705,1,2,China,1610.030504648298,94.96949535170211
2020-12-04,509,78,1479,2,2,USA,1403.779708229674,75.22029177032596
2020-12-19,744,18,3188,5,3,Kenya,2830.23237439592,357.76762560407997
2020-09-20,277,8,538,5,4,Germany,494.97170805505664,43.02829194494336
2020-02-04,557,82,636,6,4,Japan,535.3886868386263,100.61131316137369
2020-10-22,74,58,857,4,1,Kenya,812.6155220123819,44.384477987618084
2020-05-18,909,9,499,4,4,USA,449.6767569470507,49.323243052949294
2020-03-01,441,72,780,2,3,Japan,723.8146585397108,56.18534146028924
2020-09-01,196,56,325,4,4,USA,274.54517535073086,50.45482464926914
2020-11-12,631,98,2943,2,3,USA,2461.473791278886,481.526208721114
2020-02-15,568,66,162,2,2,Germany,148.16730708164084,13.832692918359157
2020-09-27,121,1,1941,5,2,Japan,1666.3504667838001,274.64953321619987
2020-12-01,623,90,3024,6,1,Germany,2851.085114219108,172.91488578089184
2020-03-04,979,22,1298,6,4,Japan,1164.036419949015,133.963580050985
2020-08-14,311,25,799,4,2,Germany,740.3891673853536,58.61083261464637
2020-02-20,315,70,1118,4,2,USA,991.091234496629,126.908765503371
2020-05-28,971,24,3614,1,1,Germany,3128.6549447436555,485.3450552563445
2020-08-15,681,26,3639,3,1,China,3408.7063515882196,230.2936484117804
2020-03-11,218,26,3063,2,3,China,2723.938266389778,339.06173361022184
2020-09-06,307,54,131,5,4,Kenya,114.53588096609562,16.46411903390438
2020-08-23,535,100,1831,1,1,Kenya,1718.4190610602186,112.58093893978139
2020-10-05,173,19,3236,1,2,USA,3038.8585246207267,197.1414753792733
2020-03-10,959,29,552,2,4,USA,469.4130560066361,82.58694399336389
2020-07-27,776,20,1462,6,2,Kenya,1280.1288383164617,181.87116168353828
2020-03-06,497,73,1726,3,3,Germany,1495.5101531179503,230.48984688204973
2020-10-13,976,8,2137,2,3,Kenya,1940.6888958621405,196.3111041378595
2020-02-23,205,78,3901,1,3,China,3309.814347829056,591.1856521709442
2020-08-26,1,58,441,5,3,Germany,403.19948655282633,37.80051344717367
2020-12-22,587,33,3201,6,1,Germany,2972.9932869624486,228.00671303755144
2020-09-18,461,86,795,5,2,USA,694.5337071718119,100.4662928281881
2020-08-23,418,81,3340,5,2,China,2960.0852404429424,379.91475955705755
2020-10-17,133,22,1757,3,2,Kenya,1483.0097067991771,273.99029320082286
2020-04-19,141,82,862,4,3,China,783.8499256257843,78.1500743742157
2020-08-01,134,68,360,4,1,Germany,336.3328686498315,23.667131350168518
2020-07-14,784,80,3320,4,3,Japan,2811.036253720569,508.9637462794308
2020-09-16,646,85,2784,4,3,USA,2437.3704299179185,346.6295700820815
2020-05-03,682,51,1888,2,3,China,1625.963121301328,262.0368786986719
2020-11-27,401,58,627,1,1,USA,557.5205387892194,69.47946121078064
2020-01-05,424,76,1924,1,4,Kenya,1786.0755110577977,137.9244889422023
2020-12-03,816,37,2294,2,3,USA,1924.320400983854,369.6795990161461
2020-08-12,909,74,1860,3,3,Japan,1666.3011078515203,193.69889214847967
2020-05-10,623,74,1135,6,1,USA,970.8674033892987,164.13259661070128
2020-06-11,156,30,3045,1,1,USA,2634.6765258449477,410.3234741550523
2020-07-22,452,10,3907,1,4,Japan,3652.8559214491543,254.14407855084573
2020-01-19,354,33,1387,5,3,China,1245.2509797742005,141.74902022579954
2020-01-06,575,54,1258,5,1,USA,1124.8579177535453,133.14208224645472
2020-02-07,117,62,1066,5,2,China,948.0151984686539,117.98480153134608
2020-08-07,895,78,1521,3,1,Japan,1322.986344839747,198.01365516025294
2020-09-09,18,98,953,6,1,USA,855.5005872546393,97.4994127453607
2020-06-10,517,13,2709,1,1,Japan,2563.4216670198634,145.57833298013657
2020-05-18,950,80,180,2,4,Kenya,150.0908107284973,29.909189271502697
2020-12-04,575,73,1355,2,1,Japan,1283.454868430273,71.54513156972689
2020-12-05,307,91,421,5,4,Kenya,371.32213690816474,49.67786309183526
2020-12-16,924,62,358,1,4,China,333.42470490235326,24.575295097646745
2020-04-06,679,57,3457,4,2,Germany,2945.008826922547,511.9911730774529
2020-04-23,157,59,3665,3,3,USA,3206.627182478578,458.3728175214219
2020-12-12,144,100,3463,3,2,China,3098.728265841908,364.27173415809193
2020-01-06,11,37,3663,3,1,Kenya,3177.351172638532,485.6488273614682
2020-05-22,485,45,1325,3,3,Kenya,1205.1541646791525,119.84583532084753
2020-06-25,753,14,1159,3,4,Kenya,966.2792912281757,192.72070877182432
2020-04-02,16,74,2732,5,1,Kenya,2440.413600511593,291.5863994884071
2020-04-25,396,75,3611,1,1,Kenya,3118.3554900516597,492.6445099483403
2020-08-28,4,91,1564,3,4,USA,1465.4064091808173,98.59359081918274
2020-07-14,371,16,3618,3,3,China,3227.05461183949,390.94538816051
2020-11-13,448,81,347,4,4,Kenya,298.3510949391329,48.648905060867094
2020-11-21,768,51,3843,4,2,Kenya,3254.486477703232,588.5135222967679
2020-02-17,536,84,409,3,3,Kenya,343.45222901583674,65.54777098416326
2020-12-03,267,31,1620,4,1,Germany,1474.984373308505,145.01562669149507
2020-09-19,737,86,123,6,2,China,110.84353056539932,12.15646943460068
2020-05-23,283,6,3138,4,3,Germany,2808.092293494229,329.9077065057709
2020-03-03,340,7,3444,3,2,Germany,3171.1423435234797,272.85765647652033
2020-06-24,153,79,996,1,1,Kenya,843.8482669142602,152.1517330857398
2020-02-07,968,6,3429,4,1,Germany,3012.6885772385426,416.3114227614574
2020-11-21,752,66,1745,6,4,Japan,1609.243231452573,135.7567685474271
2020-06-26,122,36,2873,5,4,Kenya,2515.738056660116,357.26194333988406
2020-09-25,41,9,1018,3,4,USA,873.8824440826588,144.11755591734118
2020-11-04,894,81,3732,3,1,China,3452.493462160734,279.506537839266
2020-09-28,94,20,1912,5,2,Germany,1776.91524142817,135.08475857182998
2020-12-23,109,49,2268,3,3,USA,2075.027260688236,192.97273931176414
2020-12-11,798,81,2141,3,3,Germany,1784.0477483962609,356.9522516037391
2020-12-16,203,34,992,6,3,Germany,865.6881613418661,126.31183865813387
2020-12-02,800,77,138,1,2,USA,117.06477839306315,20.93522160693685
2020-09-03,575,79,2825,6,2,Kenya,2673.2650376712295,151.7349623287705
2020-07-18,396,69,2713,4,2,Japan,2467.053843373158,245.9461566268419
2020-04-17,239,65,591,1,3,USA,507.7057744105851,83.2942255894149
2020-10-05,546,75,2363,3,2,Germany,2085.5893250756467,277.4106749243533
2020-06-06,671,10,351,6,4,Japan,308.6909808739806,42.30901912601939
2020-12-07,869,89,3494,6,1,Germany,3194.838021019266,299.16197898073415
2020-01-05,511,86,1198,4,1,USA,1079.9514525292466,118.04854747075342
2020-09-09,42,46,3458,2,3,Japan,2968.7460681573666,489.2539318426334
2020-03-26,535,47,2729,2,4,Kenya,2436.801579804001,292.198420195999
2020-12-17,200,98,3535,2,4,Japan,3329.6314384740494,205.36856152595055
2020-05-19,418,47,2495,5,1,Germany,2264.969092298071,230.0309077019292
2020-02-08,561,32,2297,1,4,USA,2165.459057004982,131.5409429950182
2020-10-15,6,57,1909,5,1,USA,1759.7368919037378,149.26310809626216
2020-04-08,745,11,1080,5,4,Germany,905.8586457661223,174.14135423387768
2020-01-28,387,27,381,2,3,Japan,320.72390791126094,60.27609208873906
2020-11-14,762,68,2503,2,2,Japan,2245.84223672226,257.15776327773983
2020-09-03,973,75,3004,5,2,Japan,2805.2048991206634,198.7951008793366
2020-05-21,441,51,604,2,3,Germany,508.4687409575694,95.53125904243058
2020-10-02,57,95,2789,1,2,Germany,2351.6291675855855,437.3708324144145
2020-02-20,257,23,3781,2,4,USA,3229.8985644391864,551.1014355608136
2020-08-16,162,52,433,1,1,Japan,381.1127909360742,51.88720906392581
2020-09-25,808,87,111,2,3,Japan,104.18938363880945,6.810616361190554
2020-01-14,949,6,2373,6,4,Germany,1996.4002307867586,376.5997692132414
2020-12-15,690,32,3108,5,1,Japan,2753.62864696974,354.3713530302598
2020-09-21,205,26,512,5,3,Japan,448.9914681147382,63.00853188526179
2020-10-27,932,26,466,3,1,China,393.4663567837484,72.53364321625162
2020-11-28,886,21,1046,5,2,Japan,886.853812902532,159.146187097468
2020-06-27,627,65,1409,5,3,Japan,1195.2087428749007,213.79125712509926
2020-11-26,919,25,3476,4,2,Germany,3246.4705355128394,229.52946448716057
2020-04-18,741,83,1993,3,1,China,1672.3213992168592,320.67860078314084
2020-07-17,676,99,3089,3,3,China,2565.969990036832,523.0300099631681
2020-10-18,632,34,2736,6,2,Germany,2459.980534282849,276.019465717151
2020-01-05,76,25,2060,3,1,Germany,1724.4714656785477,335.5285343214523
2020-02-15,954,49,706,4,1,Japan,627.8538840933825,78.14611590661752
2020-03-17,772,75,1215,1,2,USA,1130.3041101879278,84.69588981207221
2020-04-17,569,8,2011,1,2,Germany,1833.9896415279404,177.01035847205958
2020-10-14,533,73,2097,6,2,Kenya,1777.8401638043597,319.1598361956403
2020-11-09,218,80,263,1,1,USA,240.9240918647092,22.075908135290803
2020-02-03,434,7,3782,6,3,Japan,3321.2008014696357,460.79919853036427
2020-02-05,596,52,2933,1,4,USA,2785.99494405563,147.00505594436981
2020-11-17,238,13,1834,6,2,Kenya,1724.5169765126948,109.48302348730522
2020-08-28,996,66,2347,4,3,Germany,2186.075768436266,160.92423156373388
2020-03-25,564,17,1122,3,3,USA,1061.7523011678832,60.24769883211684
2020-11-28,246,84,3812,2,4,USA,3608.5971239657247,203.40287603427532
2020-04-06,491,61,3556,5,2,Kenya,3272.7813007974564,283.2186992025436
2020-05-05,558,91,316,6,2,Germany,267.5766944082029,48.42330559179709
2020-12-03,355,82,1175,3,2,Japan,1111.3587030704798,63.641296929520195
2020-01-07,710,44,3770,5,2,Germany,3136.852540997893,633.1474590021071
2020-07-14,389,54,2584,6,2,Germany,2239.4576011071204,344.54239889287965
2020-05-23,902,60,1183,2,3,Kenya,993.3678433422707,189.6321566577293
2020-03-10,361,19,1178,4,1,Kenya,1024.2287609075283,153.77123909247166
2020-09-01,915,94,1384,5,3,Kenya,1226.6119912170916,157.3880087829084
2020-02-13,625,65,440,4,2,USA,399.2613271190256,40.73867288097438
2020-11-18,658,23,2833,4,1,Germany,2404.2511222620774,428.7488777379226
2020-12-20,89,64,3617,5,4,Kenya,3161.9808187273757,455.01918127262434
2020-08-24,614,52,1604,2,4,Germany,1459.1309748900856,144.86902510991445
2020-08-15,972,79,3321,4,3,Germany,3031.3036446511883,289.6963553488117
2020-06-09,759,4,3837,4,4,Kenya,3274.262559214942,562.737440785058
2020-11-19,370,2,3734,4,4,Germany,3264.721909761664,469.27809023833606
2020-05-15,784,10,1679,5,4,Japan,1552.1053391710811,126.89466082891886
2020-05-23,919,72,2014,4,4,Kenya,1898.5685449601372,115.43145503986284
2020-12-13,548,50,3779,3,2,USA,3543.5386234851558,235.46137651484423
2020-06-02,574,56,2432,1,4,Kenya,2171.209530625818,260.79046937418207
2020-12-09,356,91,989,2,2,Kenya,861.9439592090562,127.05604079094383
2020-07-07,405,5,3904,6,2,China,3586.783647126283,317.2163528737169
2020-04-09,14,81,3761,2,3,Japan,3214.9610250063506,546.0389749936494
2020-04-14,337,12,1899,5,3,USA,1674.1947825665975,224.8052174334025
2020-07-19,69,62,1631,1,2,China,1376.3657409813352,254.6342590186648
2020-06-24,937,15,1744,1,4,Germany,1627.694352378085,116.30564762191511
2020-08-03,280,22,2975,1,4,Kenya,2784.6776282311375,190.32237176886247
2020-01-05,120,42,3268,5,1,USA,2990.663413170927,277.336586829073
2020-05-13,57,27,2631,2,3,Japan,2381.539513273218,249.46048672678216
2020-01-01,304,69,1027,5,2,Kenya,925.665170237958,101.33482976204198
2020-08-08,318,73,3334,5,1,Kenya,3156.81107593641,177.1889240635901
2020-04-13,710,60,1658,6,4,China,1391.7346316447924,266.26536835520756
2020-03-05,945,47,3963,6,1,Germany,3329.4492716385485,633.5507283614515
2020-01-11,303,3,3503,6,2,China,3012.8794111328248,490.12058886717523
2020-05-13,162,37,3110,4,3,Germany,2671.6328391561597,438.36716084384034
2020-03-04,318,29,3569,4,3,USA,3153.535782231925,415.46421776807483
2020-06-11,259,99,1883,6,1,Japan,1677.5806797150303,205.41932028496967
2020-01-04,620,99,3538,3,1,Germany,3192.8567214996992,345.14327850030077
2020-09-22,946,54,1029,6,2,China,858.4540293364028,170.54597066359725
2020-11-01,382,95,3557,3,4,Kenya,2973.1468469432825,583.8531530567175
2020-01-18,702,54,823,6,3,Japan,729.0163283306941,93.98367166930586
2020-12-26,981,82,1623,6,2,China,1523.0261727578943,99.9738272421057
2020-10-03,625,7,3691,4,3,Germany,3199.435597381357,491.5644026186428
2020-12-18,590,12,259,5,3,Japan,214.99865635957042,44.00134364042958
2020-11-25,71,90,2131,6,4,Germany,1978.3507106372447,152.64928936275533
2020-06-21,976,82,512,4,4,China,475.28820763105614,36.71179236894386
2020-11-07,294,36,390,2,1,China,349.5698703265687,40.43012967343128
2020-02-26,553,49,2234,2,4,USA,2056.118626621476,177.88137337852413
2020-10-13,557,62,692,5,1,USA,640.5328111933383,51.46718880666174
2020-07-07,609,37,2927,2,3,Kenya,2485.93673403581,441.0632659641901
2020-01-04,64,40,3994,1,1,Japan,3455.6161973956423,538.3838026043577
2020-09-03,979,28,932,6,4,Germany,839.5105284532356,92.48947154676443
2020-07-25,533,14,3522,1,3,USA,3087.693828772496,434.3061712275039
2020-10-28,905,11,3261,1,4,Germany,2977.9987158557055,283.00128414429446
2020-01-01,597,57,2258,6,4,Kenya,2022.816974378823,235.18302562117697
2020-08-20,488,38,3943,5,1,Kenya,3478.945453192311,464.0545468076889
2020-04-08,737,49,266,3,4,USA,242.94373074419303,23.056269255806967
2020-04-16,975,32,1044,2,2,Japan,886.9505373225296,157.0494626774704
2020-10-06,40,84,1193,4,2,China,1102.284481498016,90.71551850198398
2020-02-23,414,9,1531,5,4,Germany,1390.861627570639,140.13837242936097
2020-11-14,925,60,3009,2,4,USA,2522.8551855429223,486.1448144570777
2020-12-15,726,71,1043,5,2,China,965.902461001768,77.09753899823204
2020-01-19,504,97,3342,4,2,China,2938.4309266237524,403.5690733762476
2020-06-18,395,44,1735,2,4,USA,1576.4549011349181,158.54509886508185
2020-07-17,620,72,1989,2,4,USA,1718.315407827387,270.68459217261307
2020-04-06,293,37,3581,3,2,China,3033.126581589943,547.8734184100572
2020-05-07,469,48,1032,3,1,Japan,957.8787365996709,74.1212634003291
2020-08-24,881,61,2428,6,3,Japan,2134.7875261161944,293.2124738838056
2020-09-21,445,36,3969,2,3,Kenya,3442.689716695104,526.3102833048961
2020-11-26,283,55,2789,5,1,China,2565.08815477297,223.91184522702997
2020-03-04,246,32,2187,3,3,China,1838.6438008712396,348.3561991287604
2020-01-09,784,13,909,4,3,USA,770.7138848862096,138.2861151137904
2020-07-15,767,98,203,6,4,Germany,191.26695173874663,11.733048261253373
2020-09-02,273,61,130,6,4,Kenya,119.16725817552863,10.83274182447137
2020-10-25,295,53,653,2,3,USA,602.2210880085978,50.7789119914022
2020-03-03,200,58,3090,4,3,Japan,2846.763274735917,243.2367252640829
2020-10-02,71,6,3367,2,1,Japan,3177.271806919135,189.7281930808649
2020-09-09,64,93,3709,4,2,Japan,3229.773975757441,479.2260242425591
2020-09-03,474,25,1719,5,2,Kenya,1506.286751210066,212.7132487899339
2020-06-09,705,91,2079,3,2,USA,1922.6577952904097,156.3422047095903
2020-06-23,408,43,1946,2,4,Japan,1678.1312075932344,267.8687924067656
2020-06-08,402,19,3230,1,4,USA,2877.546873653219,352.4531263467811
2020-12-24,609,71,900,6,1,Japan,810.9016863325086,89.09831366749142
2020-09-23,601,79,1386,6,1,Japan,1314.6492283899156,71.3507716100844
2020-10-21,320,48,2347,3,1,Kenya,2205.9224034262907,141.07759657370934
2020-02-23,120,6,885,4,4,Japan,735.2450858410565,149.7549141589435
2020-05-23,824,14,3688,5,2,Kenya,3382.053687471534,305.946312528466
2020-03-08,870,84,3467,5,3,USA,2890.7281390789008,576.2718609210992
2020-10-19,868,38,2858,2,1,USA,2681.4134191928338,176.58658080716623
2020-10-06,152,27,3135,3,1,China,2916.941324593898,218.05867540610188
2020-07-24,474,32,1501,6,3,USA,1418.8157091614603,82.18429083853971
2020-01-27,45,76,1979,6,4,Japan,1683.4656342306791,295.53436576932086
2020-07-07,898,84,3972,1,3,Kenya,3352.4621867911565,619.5378132088435
2020-12-25,206,20,3240,2,1,China,2842.014313660039,397.9856863399609
2020-03-28,953,19,2846,5,2,China,2553.596349253105,292.403650746895
2020-09-02,932,80,1621,2,2,Japan,1442.2048864120309,178.79511358796913
2020-03-01,565,67,814,3,2,China,719.9959420878562,94.00405791214382
2020-06-05,231,64,3241,4,2,Kenya,3011.883427902474,229.11657209752593
2020-02-07,519,86,2600,3,2,USA,2299.189541307924,300.8104586920758
2020-03-03,876,67,1323,6,2,Kenya,1163.1542617211642,159.84573827883582
2020-03-16,840,58,3931,1,4,Kenya,3534.294347784029,396.705652215971
2020-08-14,485,19,1636,6,4,Kenya,1453.9684872537184,182.03151274628158
2020-03-03,617,47,2311,3,3,USA,2051.1262672358125,259.8737327641875
2020-04-17,209,33,1271,3,3,Germany,1082.8302543894242,188.16974561057577
2020-04-08,925,92,2409,4,1,USA,2024.1983790521385,384.80162094786147
2020-04-05,969,100,825,1,4,USA,711.3843201337398,113.61567986626017
2020-07-13,72,6,3208,6,2,China,2960.8308747122464,247.16912528775356
2020-09-15,676,98,3416,6,1,Germany,3043.3558031310454,372.6441968689546
2020-12-19,639,84,3769,2,3,China,3488.9797772131888,280.02022278681125
2020-11-27,600,54,1295,5,2,Germany,1187.2340520304356,107.76594796956442
2020-05-19,505,16,163,3,3,USA,148.90420588973694,14.095794110263057
2020-10-06,353,4,1148,3,4,Japan,983.9896873421211,164.0103126578789
2020-11-24,243,10,736,5,3,China,673.7036843005912,62.29631569940875
2020-08-18,557,18,1319,4,3,Japan,1244.647043495448,74.35295650455191
2020-10-03,3,66,3125,1,4,Kenya,2735.324076881059,389.6759231189408
2020-12-04,687,3,1678,3,1,Japan,1410.3477147236379,267.65228527636214
2020-07-15,446,36,2759,2,4,USA,2388.191744564531,370.80825543546916
2020-08-01,101,94,2774,3,4,Kenya,2458.0259192316817,315.97408076831834
2020-02-02,498,40,2011,3,4,China,1706.8212998965623,304.1787001034377
2020-02-04,451,36,519,4,3,Kenya,439.77185172906087,79.22814827093913
2020-04-13,569,51,1728,2,2,Kenya,1562.1250394930776,165.87496050692243
2020-01-14,534,45,2037,3,1,USA,1813.13894901063,223.86105098936991
2020-11-13,950,83,2773,2,3,Germany,2555.3970615661233,217.60293843387672
2020-01-20,402,87,866,4,3,USA,772.304929617034,93.69507038296604
2020-04-07,334,18,258,2,1,USA,221.79364213932655,36.20635786067345
2020-10-16,172,9,1912,1,2,USA,1786.5320035236136,125.46799647638636
2020-03-20,368,45,982,5,4,USA,882.3632130128736,99.63678698712636
2020-06-11,817,32,2098,2,1,Japan,1883.4881724864515,214.5118275135485
2020-12-11,785,80,3853,2,3,Germany,3273.755954525489,579.244045474511
2020-08-19,168,35,3111,2,3,Kenya,2815.271236272141,295.72876372785913
2020-01-27,430,100,3529,3,4,Kenya,3138.253546226852,390.746453773148
2020-11-07,509,71,2608,4,3,China,2187.450197886399,420.5498021136009
